author,title,date,style,genre,media,dimensions,tag,location,link,image
Roger Weik,"""Moon Child""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads1.wikiart.org/images/roger-weik/moon-child-2016-2016.jpg,moon-child-2016-2016.jpg
Roger Weik,"""Moana""  2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/moana-2016-2016.jpg,moana-2016-2016.jpg
Roger Weik,"""Treble""   2016","2016; Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads6.wikiart.org/images/roger-weik/treble-2016-2016.jpg,treble-2016-2016.jpg
Roger Weik,"""Red Pour""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads8.wikiart.org/images/roger-weik/red-pour-2016-2016.jpg,red-pour-2016-2016.jpg
Roger Weik,"""Boundaries""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads1.wikiart.org/images/roger-weik/boundaries-2016-2016.jpg,boundaries-2016-2016.jpg
Roger Weik,"""Below Zero""  2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads1.wikiart.org/images/roger-weik/below-zero-2016-2016.jpg,below-zero-2016-2016.jpg
Roger Weik,"""Tell Me""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads7.wikiart.org/images/roger-weik/tell-me-2016-2016.jpg,tell-me-2016-2016.jpg
Roger Weik,"""Evidence""     2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads8.wikiart.org/images/roger-weik/evidence-2016-2016.jpg,evidence-2016-2016.jpg
Roger Weik,"""Analog""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads6.wikiart.org/images/roger-weik/analog-2016-2016.jpg,analog-2016-2016.jpg
Roger Weik,"""Double Time""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads4.wikiart.org/images/roger-weik/double-time-2016-2016-1.jpg,double-time-2016-2016-1.jpg
Roger Weik,"""The Source""  2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads1.wikiart.org/images/roger-weik/the-source-2016-2016.jpg,the-source-2016-2016.jpg
Roger Weik,"""Minimus""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads7.wikiart.org/images/roger-weik/minimus-2016-2016.jpg,minimus-2016-2016.jpg
Roger Weik,"""Tempus""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads6.wikiart.org/images/roger-weik/tempus-2016-2016.jpg,tempus-2016-2016.jpg
Roger Weik,"""Worlds Apart""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads3.wikiart.org/images/roger-weik/worlds-apart-2016-2016.jpg,worlds-apart-2016-2016.jpg
Roger Weik,"""Porcelain""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads0.wikiart.org/images/roger-weik/porcelain-2016-2016.jpg,porcelain-2016-2016.jpg
Roger Weik,"""Insomnia""   2016","2016; Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads8.wikiart.org/images/roger-weik/insomnia-2016-2016.jpg,insomnia-2016-2016.jpg
Roger Weik,"""Double Time""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads2.wikiart.org/images/roger-weik/double-time-2016-2016.jpg,double-time-2016-2016.jpg
Roger Weik,"""Yangtze""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads7.wikiart.org/images/roger-weik/yangtze-2016-2016.jpg,yangtze-2016-2016.jpg
Roger Weik,"""Map of the Dark""","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads1.wikiart.org/images/roger-weik/map-of-the-dark-2016.jpg,map-of-the-dark-2016.jpg
Roger Weik,Ulysses,"2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads2.wikiart.org/images/roger-weik/ulysses-2016.jpg,ulysses-2016.jpg
Roger Weik,Vapour,"2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads1.wikiart.org/images/roger-weik/vapour-2016.jpg,vapour-2016.jpg
Roger Weik,"""Reflector""","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads4.wikiart.org/images/roger-weik/reflector-2016.jpg,reflector-2016.jpg
Roger Weik,"""Random Access""","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads8.wikiart.org/images/roger-weik/random-access-2016.jpg,random-access-2016.jpg
Roger Weik,"""Open Secret""","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads6.wikiart.org/images/roger-weik/open-secret-2016.jpg,open-secret-2016.jpg
Roger Weik,"""Drop""","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads8.wikiart.org/images/roger-weik/open-secret-2016-1.jpg,open-secret-2016-1.jpg
Roger Weik,"""Gravity""","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads2.wikiart.org/images/roger-weik/gravity-2016.jpg,gravity-2016.jpg
Roger Weik,"""Glass Burning""","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads8.wikiart.org/images/roger-weik/glass-burning-2016.jpg,glass-burning-2016.jpg
Roger Weik,"""Overture""","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads3.wikiart.org/images/roger-weik/overture-2016.jpg,overture-2016.jpg
Roger Weik,"""Difference of Opinion""","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads7.wikiart.org/images/roger-weik/difference-of-opinion-2016.jpg,difference-of-opinion-2016.jpg
Roger Weik,"""Night Sky""","2016; Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads8.wikiart.org/images/roger-weik/night-sky.jpg,night-sky.jpg
Roger Weik,"""Light Revealed""","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads0.wikiart.org/images/roger-weik/light-revealed-2016.jpg,light-revealed-2016.jpg
Roger Weik,"""Confession""","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/confession-2016.jpg,confession-2016.jpg
Roger Weik,"""Eastern Sun""","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads6.wikiart.org/images/roger-weik/eastern-sun-2016.jpg,eastern-sun-2016.jpg
Roger Weik,"""One-Sixth""","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads8.wikiart.org/images/roger-weik/0510-2016.jpg,0510-2016.jpg
Roger Weik,"Untitled""","2016; Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads3.wikiart.org/images/roger-weik/untitled-2016.jpg,untitled-2016.jpg
Roger Weik,"""The Actor""","2016; Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads4.wikiart.org/images/roger-weik/the-actor-2016.jpg,the-actor-2016.jpg
Roger Weik,"""Wave Length""","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads6.wikiart.org/images/roger-weik/wave-length-2016.jpg,wave-length-2016.jpg
Roger Weik,"""Facing East""","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads6.wikiart.org/images/roger-weik/facing-east-2016.jpg,facing-east-2016.jpg
Roger Weik,"""Silent Waves""","2016; Los Angeles   , United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads7.wikiart.org/images/roger-weik/silent-waves-2016.jpg,silent-waves-2016.jpg
Roger Weik,"""Zephyr""","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads1.wikiart.org/images/roger-weik/zephyr-2016.jpg,zephyr-2016.jpg
Roger Weik,"""Garden of Serenity""","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads4.wikiart.org/images/roger-weik/garden-of-serenity-2016.jpg,garden-of-serenity-2016.jpg
Roger Weik,"""Draft""   2016","2016 - 2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/untitled-2016-1.jpg,untitled-2016-1.jpg
Roger Weik,"""Blindness""    2016","2016 - 2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/untitled-2016-2.jpg,untitled-2016-2.jpg
Roger Weik,"""Pulling""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads2.wikiart.org/images/roger-weik/pulling-2016.jpg,pulling-2016.jpg
Roger Weik,"""Entrance""    2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads3.wikiart.org/images/roger-weik/entrance-2016.jpg,entrance-2016.jpg
Roger Weik,"""Untitled""  2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads8.wikiart.org/images/roger-weik/untitled-2016-2016.jpg,untitled-2016-2016.jpg
Roger Weik,"""Hon""    2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads3.wikiart.org/images/roger-weik/hon-2016-2016.jpg,hon-2016-2016.jpg
Roger Weik,"""Juxtapose""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads0.wikiart.org/images/roger-weik/juxtapose-2016-2016.jpg,juxtapose-2016-2016.jpg
Roger Weik,"""Dissolution""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads2.wikiart.org/images/roger-weik/dissolution-2016-2016.jpg,dissolution-2016-2016.jpg
Roger Weik,"""Reaching""    2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads8.wikiart.org/images/roger-weik/reaching-2016-2016.jpg,reaching-2016-2016.jpg
Roger Weik,"""Invention""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads0.wikiart.org/images/roger-weik/invention-2016-2016.jpg,invention-2016-2016.jpg
Roger Weik,"""Decoy""  2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/decoy-2016-2016.jpg,decoy-2016-2016.jpg
Roger Weik,"""Flash-Point""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads2.wikiart.org/images/roger-weik/flash-point-2016-2016.jpg,flash-point-2016-2016.jpg
Roger Weik,"""Opera""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/opera-2016-2016.jpg,opera-2016-2016.jpg
Roger Weik,"""When it Falls""   2016","2016; Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads4.wikiart.org/images/roger-weik/when-it-falls-2016-2016.jpg,when-it-falls-2016-2016.jpg
Roger Weik,"""Beam""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads4.wikiart.org/images/roger-weik/beam-2016-2016.jpg,beam-2016-2016.jpg
Roger Weik,"""Maiden""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads6.wikiart.org/images/roger-weik/maiden-2016-2016.jpg,maiden-2016-2016.jpg
Roger Weik,"""Monument""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads8.wikiart.org/images/roger-weik/monument-2016-2016.jpg,monument-2016-2016.jpg
Roger Weik,"""Signs""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/signs-2016-2016.jpg,signs-2016-2016.jpg
Roger Weik,"""Crevice""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads7.wikiart.org/images/roger-weik/crevice-2016-2016.jpg,crevice-2016-2016.jpg
Roger Weik,"""Gelb""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads4.wikiart.org/images/roger-weik/gelb-2016-2016.jpg,gelb-2016-2016.jpg
Roger Weik,"""Infusion""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads8.wikiart.org/images/roger-weik/infusion-2016-2016.jpg,infusion-2016-2016.jpg
Roger Weik,"""Day""   2016","2016; Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads3.wikiart.org/images/roger-weik/day-2016-2016.jpg,day-2016-2016.jpg
Roger Weik,"""In As Much""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,in-as-much-2017-2017.jpg
Roger Weik,"""Captive""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,captive-2017-2017.jpg
Roger Weik,"""The Edge""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,the-edge-2017-2017.jpg
Roger Weik,"""Eight-Times""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,eight-times-2017-2017.jpg
Roger Weik,"""That's What I Said""   2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,thats-what-i-said-2017-2017.jpg
Roger Weik,"""Suspicion""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,suspicion-2017-2017.jpg
Roger Weik,"""Torn""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,torn-2017-2017.jpg
Roger Weik,"""Interruption""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,interruption-2017-2017.jpg
Roger Weik,"""Indicator""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,indicator-2017-2017.jpg
Roger Weik,"""Mass Volume""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,mass-volume-2017-2017.jpg
Roger Weik,"""Euphoria""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,euphoria-2017-2017.jpg
Roger Weik,"""Nobody Knows For Sure""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,nobody-knows-for-sure-2017-2017.jpg
Roger Weik,"""Light-Loop""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,light-loop-2017-2017.jpg
Roger Weik,"""Stage Fright""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,stage-fright-2017-2017.jpg
Roger Weik,"""Funk-Shun""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,funk-shun-2017-2017.jpg
Roger Weik,"""Double-Exposure""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,double-exposure-2017-2017.jpg
Roger Weik,"""Curiosity Killed The Cat""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,curiosity-killed-the-cat-2017-2017.jpg
Roger Weik,"""Drama Queen""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,drama-queen-2017-2017.jpg
Roger Weik,"""Uncensored Version"" 2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,uncensored-version-2017-2017.jpg
Roger Weik,"""Animal Instinct""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,animal-instinct-2017-2017.jpg
Roger Weik,"""All Of The Above""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,all-of-the-above-2017-2017.jpg
Roger Weik,"""No Excuses""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,no-excuses-2017-2017.jpg
Roger Weik,"""That's-That""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,thats-that-2017-2017.jpg
Roger Weik,"""Counting Backwards""  2017","2017; Los Angeles, California, United States",Abstract Art,N/A,N/A,N/A,N/A,N/A,Not Found,counting-backwards-2017-2017.jpg
Roger Weik,"""Writing On The Wall""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,trouble-maker-2017-2017.jpg
Roger Weik,"""Big Names-Small Art""  2017","2017; Sacramento, California, United States",N/A,installation,N/A,N/A,N/A,N/A,Not Found,big-names-small-art-2017-2017.jpg
Roger Weik,"""All the Kings Horses""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,all-the-kings-horses-2017-2017.jpg
Roger Weik,"""Parabolic Reflector""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,parabolic-reflector-2017-2017.jpg
Roger Weik,"""Magnetic Field""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,magnetic-field-2017-2017.jpg
Roger Weik,"""Wish You Would""","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,wish-you-would-2017.jpg
Roger Weik,"""Divider""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,divider-2017-2017.jpg
Roger Weik,"""House of Cards""","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,house-of-cards-2017.jpg
Roger Weik,"""It had to be that way""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,it-had-to-be-that-way-2017-2017.jpg
Roger Weik,"""Sleeping on the Edge""   2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,sleeping-on-the-edge-2017-2017.jpg
Roger Weik,"""Plumbbob""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,plumbbob-2017-2017.jpg
Roger Weik,"""No One's Listening""   2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,no-ones-listening-2017-2017.jpg
Roger Weik,"""Pantomime""  2017","2017; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,pantomime-2017-2017.jpg
Roger Weik,"""First Degree""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,first-degree-2018-2018.jpg
Roger Weik,"""What's the Chance of That""   2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,whats-the-chance-of-that-2018-2018.jpg
Roger Weik,"""Supertitious Ways""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,supertitious-ways-2018-2018.jpg
Roger Weik,"""Defense Mechanism""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,defense-mechanism-2018-2018.jpg
Roger Weik,"""Cobalt Disguise""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,cobalt-disguise-2018-2018.jpg
Roger Weik,"""If I Would Of Known""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,if-i-would-of-known-2018-2018.jpg
Roger Weik,"""Day Turns Away""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,day-turns-away-2018-2018.jpg
Roger Weik,"""Extreme Measures""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,extreme-measures-2018-2018.jpg
Roger Weik,"""Somebodys Talking""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,somebodys-talking-2018-2018.jpg
Roger Weik,"""Tun  nel   Vi sion""   2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,tun-nel-vi-sion-2018-2018.jpg
Roger Weik,"""Language Barrier""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,language-barrier-2018-2018.jpg
Roger Weik,"""Noise in Me""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,noise-in-me-2018-2018.jpg
Roger Weik,"""Goddess of Fire""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,goddess-of-fire-2018-2018.jpg
Roger Weik,"""Narrow Escape""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,narrow-escape-2018-2018.jpg
Roger Weik,"""Comes the Night""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,comes-the-night-2018-2018.jpg
Roger Weik,"""Blue-Room""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,blue-room-2018-2018.jpg
Roger Weik,"""Unforeseen Circumstances""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,unforeseen-circumstances-2018-2018.jpg
Roger Weik,"""Lights-Out""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,lights-out-2018-2018.jpg
Roger Weik,"""Talk to Me""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,talk-to-me-2018-2018.jpg
Roger Weik,"""Should a Known Better""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,should-a-known-better-2018-2018.jpg
Roger Weik,"""This Is-This Was""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,this-is-this-was-2018-2018.jpg
Roger Weik,"""Probability Of""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,probability-of-2018-2018.jpg
Roger Weik,"""Talkin To Myself""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,talkin-to-myself-2018-2018.jpg
Roger Weik,"""The Other Side of Today""  2018","2018; Los Angeles, California, United States",Abstract Art,abstract,N/A,N/A,N/A,N/A,Not Found,the-other-side-of-today-2018-2018.jpg
Roger Weik,"""Zero Degrees Zero""  2018","2018; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,zero-degrees-zero-2018-2018.jpg
Roger Weik,"""Three Moments""  2019","2019; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,three-moments-2019-2019.jpg
Roger Weik,"""Opening""","2013 - 2019; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,opening-2019.jpg
Roger Weik,"""Red Matter""  2019","2019; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,red-matter-2019-2019.jpg
Roger Weik,"""White Noise""  2019","2019; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,white-noise-2019-2019.jpg
Roger Weik,"""Far Away""  2019","2019; Los Angeles, California, United States",N/A,abstract,N/A,76.2 x 60.96 cm,N/A,N/A,Not Found,far-away-2019-2019.jpg
Roger Weik,"""Cross Examination""  2019","2019; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,cross-examination-2019-2019.jpg
Roger Weik,"""Darkness into Blue""  2019","2019; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,darkness-into-blue-2019-2019.jpg
Roger Weik,"""Wrong Is Right""  2019","2019; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,wrong-is-right-2019-2019.jpg
Roger Weik,"""Blue Matter""  2019","2019; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,blue-matter-2019-2019.jpg
Roger Weik,"""Differences""  2019","2019; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,differences-2019-2019.jpg
Roger Weik,"""Isolation""  2019","2019; Los Angeles, California, United States",Abstract Art,abstract,N/A,N/A,N/A,N/A,Not Found,isolation-2019-2019.jpg
Roger Weik,"""Cryin Out Loud""  2019","2019; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,cryin-out-loud-2019-2019.jpg
Roger Weik,"""Resisting Moment""  2019","2019; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,resisting-moment-2019-2019.jpg
Roger Weik,"""At a Point""  2019","2019; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,at-a-point-2019-2019.jpg
Roger Weik,"""vapor Lock""","c.2020; Los Angeles, California, United States",Abstract Art,N/A,N/A,N/A,N/A,N/A,Not Found,vapor-lock-2020.jpg
Roger Weik,"""Dangerous Section""","c.2020; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,dangerous-section-2020.jpg
Roger Weik,"""Untitled""","c.2020; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,untitled-2020-7.jpg
Roger Weik,"""Untitled""","c.2020; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,untitled-2020-6.jpg
Roger Weik,"""Maximum Deflection""","c.2020; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,maximum-deflection-2020.jpg
Roger Weik,"""Untitled""","c.2020; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,untitled-2020-5.jpg
Roger Weik,"""Untitled""","c.2020; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,untitled-2020-4.jpg
Roger Weik,"""Untitled""","c.2020; Los Angeles, California, United States",N/A,N/A,N/A,N/A,N/A,N/A,Not Found,untitled-2020-3.jpg
Roger Weik,"""Untitled""","c.2020; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,untitled-2020-2.jpg
Roger Weik,"""Untitled""","c.2020; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,untitled-2020-1.jpg
Roger Weik,"""Untitled""","c.2020; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,untitled-2020-0.jpg
